SEK3M curncy,1999-10-22,-499.5
AUD curncy,1999-11-1,0.6384
AUD3M curncy,1999-11-1,11.66
US0003M curncy,1999-11-1,6.16125
BBSW3M curncy,1999-11-1,5.3617
CAD curncy,1999-11-1,1.4661
EUR curncy,1999-11-1,1.0513
CHF curncy,1999-11-1,1.5258
CAD3M curncy,1999-11-1,-38.5
CDOR03 curncy,1999-11-1,5.01667
GBP curncy,1999-11-1,1.6427
EUR3M curncy,1999-11-1,70.2
SF0003M curncy,1999-11-1,2.05167
CHF3M curncy,1999-11-1,-155.4
JPY curncy,1999-11-1,104.06
BP0003M curncy,1999-11-1,6.0075
EUR003M curncy,1999-11-1,3.501
NOK curncy,1999-11-1,7.859
GBP3M curncy,1999-11-1,9.9
JY0003M curncy,1999-11-1,0.27438
NZD curncy,1999-11-1,0.5097
NIBOR3M curncy,1999-11-1,6.37
SEK curncy,1999-11-1,8.2328
JPY3M curncy,1999-11-1,-158
NDBB3M curncy,1999-11-1,5.275
NOK3M curncy,1999-11-1,31.5
STBB3M curncy,1999-11-1,
NZD3M curncy,1999-11-1,12.25
SEK3M curncy,1999-11-1,-497
AUD curncy,1999-12-14,0.6358
US0003M curncy,1999-12-14,6.12
BBSW3M curncy,1999-12-14,5.6533
AUD3M curncy,1999-12-14,10.48
CAD curncy,1999-12-14,1.4811
EUR curncy,1999-12-14,1.0058
CDOR03 curncy,1999-12-14,5.055
CHF curncy,1999-12-14,1.5913
CAD3M curncy,1999-12-14,-39.5
GBP curncy,1999-12-14,1.6113
SF0003M curncy,1999-12-14,1.92667
EUR3M curncy,1999-12-14,68.65
JPY curncy,1999-12-14,103.54
BP0003M curncy,1999-12-14,5.97969
EUR003M curncy,1999-12-14,3.456
CHF3M curncy,1999-12-14,-167
NOK curncy,1999-12-14,8.06
JY0003M curncy,1999-12-14,0.23125
GBP3M curncy,1999-12-14,7.81
NZD curncy,1999-12-14,0.4922
NIBOR3M curncy,1999-12-14,6.01
SEK curncy,1999-12-14,8.539
JPY3M curncy,1999-12-14,-151
NDBB3M curncy,1999-12-14,5.86
STBB3M curncy,1999-12-14,
NOK3M curncy,1999-12-14,-40
NZD3M curncy,1999-12-14,5.55
SEK3M curncy,1999-12-14,-550
AUD curncy,2000-1-11,0.6578
AUD3M curncy,2000-1-11,6.62
CAD curncy,2000-1-11,1.4571
CHF curncy,2000-1-11,1.5583
BBSW3M curncy,2000-1-11,5.6983
US0003M curncy,2000-1-11,6.03
CAD3M curncy,2000-1-11,-31.25
GBP curncy,2000-1-11,1.6475
EUR curncy,2000-1-11,1.0336
CDOR03 curncy,2000-1-11,5.22167
CHF3M curncy,2000-1-11,-165.65
JPY curncy,2000-1-11,105.95
EUR3M curncy,2000-1-11,70.1
SF0003M curncy,2000-1-11,1.77167
NOK curncy,2000-1-11,7.9588
GBP3M curncy,2000-1-11,-1.02
EUR003M curncy,2000-1-11,3.315
BP0003M curncy,2000-1-11,6.13891
NZD curncy,2000-1-11,0.518
SEK curncy,2000-1-11,8.3968
JY0003M curncy,2000-1-11,0.1425
JPY3M curncy,2000-1-11,-154.6
NIBOR3M curncy,2000-1-11,5.89
NOK3M curncy,2000-1-11,-42.5
NDBB3M curncy,2000-1-11,5.58
NZD3M curncy,2000-1-11,6.25
STBB3M curncy,2000-1-11,
SEK3M curncy,2000-1-11,-512.5
AUD curncy,2000-2-18,0.6293
AUD3M curncy,2000-2-18,6.25
CAD curncy,2000-2-18,1.4509
US0003M curncy,2000-2-18,6.11
BBSW3M curncy,2000-2-18,5.83
CHF curncy,2000-2-18,1.6294
EUR curncy,2000-2-18,0.9839
