"CubeId";"rendoblid"
"PublishingDate";"2017-07-03 14:30"

"Date";"D0";"Value"
"2006-08-22";"30J";"2.746"
"2006-08-22";"10J1";"3.889"
"2006-08-22";"E";"2.524"
"2006-08-22";"K";"2.65354"
"2006-08-22";"P";"2.65283"
"2006-08-22";"GK";"2.68113"
"2006-08-22";"IKH";"2.90757"
"2006-08-22";"AAA";"2.7163"
"2006-08-22";"AA";"2.82378"
"2006-08-22";"A";"2.96803"
"2006-08-23";"1J";"1.912"
"2006-08-23";"2J";"2.067"
"2006-08-23";"3J";"2.166"
"2006-08-23";"4J";"2.256"
"2006-08-23";"5J";"2.336"
"2006-08-23";"6J";"2.401"
"2006-08-23";"7J";"2.453"
"2006-08-23";"8J";"2.495"
"2006-08-23";"9J";"2.528"
"2006-08-23";"10J0";"2.555"
"2006-08-23";"20J";"2.678"
"2006-08-23";"30J";"2.719"
"2006-08-23";"10J1";"3.889"
"2006-08-23";"E";"2.495"
"2006-08-23";"K";"2.60951"
"2006-08-23";"P";"2.60905"
"2006-08-23";"GK";"2.63858"
"2006-08-23";"IKH";"2.85178"
"2006-08-23";"AAA";"2.67193"
"2006-08-23";"AA";"2.78322"
"2006-08-23";"A";"2.92337"
"2006-08-24";"1J";"1.92"
"2006-08-24";"2J";"2.08"
"2006-08-24";"3J";"2.172"
"2006-08-24";"4J";"2.255"
"2006-08-24";"5J";"2.331"
"2006-08-24";"6J";"2.397"
"2006-08-24";"7J";"2.451"
"2006-08-24";"8J";"2.496"
"2006-08-24";"9J";"2.532"
"2006-08-24";"10J0";"2.562"
"2006-08-24";"20J";"2.698"
"2006-08-24";"30J";"2.744"
"2006-08-24";"10J1";"3.898"
"2006-08-24";"E";"2.496"
"2006-08-24";"K";"2.61127"
"2006-08-24";"P";"2.62727"
"2006-08-24";"GK";"2.65108"
"2006-08-24";"IKH";"2.87356"
"2006-08-24";"AAA";"2.68985"
"2006-08-24";"AA";"2.8004"
"2006-08-24";"A";"2.94978"
"2006-08-25";"1J";"1.914"
"2006-08-25";"2J";"2.067"
"2006-08-25";"3J";"2.159"
"2006-08-25";"4J";"2.246"
"2006-08-25";"5J";"2.325"
"2006-08-25";"6J";"2.393"
"2006-08-25";"7J";"2.449"
"2006-08-25";"8J";"2.494"
"2006-08-25";"9J";"2.531"
"2006-08-25";"10J0";"2.561"
"2006-08-25";"20J";"2.699"
"2006-08-25";"30J";"2.745"
"2006-08-25";"10J1";"3.864"
"2006-08-25";"E";"2.494"
"2006-08-25";"K";"2.60774"
"2006-08-25";"P";"2.61074"
"2006-08-25";"GK";"2.63511"
"2006-08-25";"IKH";"2.85"
"2006-08-25";"AAA";"2.66873"
"2006-08-25";"AA";"2.77891"
"2006-08-25";"A";"2.92029"
"2006-08-28";"1J";"1.914"
"2006-08-28";"2J";"2.067"
"2006-08-28";"3J";"2.159"
"2006-08-28";"4J";"2.245"
"2006-08-28";"5J";"2.322"
"2006-08-28";"6J";"2.387"
"2006-08-28";"7J";"2.441"
"2006-08-28";"8J";"2.484"
"2006-08-28";"9J";"2.519"
"2006-08-28";"10J0";"2.547"
"2006-08-28";"20J";"2.678"
"2006-08-28";"30J";"2.721"
"2006-08-28";"10J1";"3.874"
"2006-08-28";"E";"2.484"
"2006-08-28";"K";"2.63295"
"2006-08-28";"P";"2.61892"
"2006-08-28";"GK";"2.64556"
"2006-08-28";"IKH";"2.86294"
"2006-08-28";"AAA";"2.67822"
"2006-08-28";"AA";"2.78642"
"2006-08-28";"A";"2.93059"
"2006-08-29";"1J";"1.927"
"2006-08-29";"2J";"2.076"
"2006-08-29";"3J";"2.172"
"2006-08-29";"4J";"2.262"
"2006-08-29";"5J";"2.342"
"2006-08-29";"6J";"2.409"
"2006-08-29";"7J";"2.462"
"2006-08-29";"8J";"2.505"
"2006-08-29";"9J";"2.539"
"2006-08-29";"10J0";"2.567"
"2006-08-29";"20J";"2.693"
"2006-08-29";"30J";"2.735"
"2006-08-29";"10J1";"3.886"
"2006-08-29";"E";"2.505"
"2006-08-29";"K";"2.64343"
"2006-08-29";"P";"2.63424"
"2006-08-29";"GK";"2.65282"
"2006-08-29";"IKH";"2.87754"
"2006-08-29";"AAA";"2.6881"
"2006-08-29";"AA";"2.7966"
"2006-08-29";"A";"2.93381"
"2006-08-30";"1J";"1.935"
"2006-08-30";"2J";"2.083"
"2006-08-30";"3J";"2.178"
"2006-08-30";"4J";"2.265"
"2006-08-30";"5J";"2.343"
"2006-08-30";"6J";"2.407"
"2006-08-30";"7J";"2.459"
"2006-08-30";"8J";"2.5"
"2006-08-30";"9J";"2.532"
"2006-08-30";"10J0";"2.559"
"2006-08-30";"20J";"2.68"
"2006-08-30";"30J";"2.72"
"2006-08-30";"10J1";"3.886"
"2006-08-30";"E";"2.5"
"2006-08-30";"K";"2.62725"
"2006-08-30";"P";"2.62644"
"2006-08-30";"GK";"2.64244"
"2006-08-30";"IKH";"2.87483"
"2006-08-30";"AAA";"2.68593"
"2006-08-30";"AA";"2.79199"
"2006-08-30";"A";"2.93719"
"2006-08-31";"1J";"1.934"
"2006-08-31";"2J";"2.093"
"2006-08-31";"3J";"2.186"
"2006-08-31";"4J";"2.268"
"2006-08-31";"5J";"2.34"
"2006-08-31";"6J";"2.401"
"2006-08-31";"7J";"2.45"
"2006-08-31";"8J";"2.489"
"2006-08-31";"9J";"2.521"
"2006-08-31";"10J0";"2.547"
"2006-08-31";"20J";"2.666"
"2006-08-31";"30J";"2.705"
"2006-08-31";"10J1";"3.868"
"2006-08-31";"E";"2.489"
"2006-08-31";"K";"2.62064"
"2006-08-31";"P";"2.61921"
"2006-08-31";"GK";"2.64087"
"2006-08-31";"IKH";"2.87473"
"2006-08-31";"AAA";"2.67567"
"2006-08-31";"AA";"2.78654"
"2006-08-31";"A";"2.92678"
"2006-09-01";"1J";"1.935"
"2006-09-01";"2J";"2.085"
"2006-09-01";"3J";"2.164"
"2006-09-01";"4J";"2.238"
"2006-09-01";"5J";"2.307"
"2006-09-01";"6J";"2.368"
"2006-09-01";"7J";"2.419"
"2006-09-01";"8J";"2.461"
"2006-09-01";"9J";"2.495"
"2006-09-01";"10J0";"2.523"
"2006-09-01";"20J";"2.653"
"2006-09-01";"30J";"2.697"
"2006-09-01";"10J1";"3.833"
"2006-09-01";"E";"2.461"
"2006-09-01";"K";"2.58286"
"2006-09-01";"P";"2.59361"
"2006-09-01";"GK";"2.62402"
"2006-09-01";"IKH";"2.86224"
"2006-09-01";"AAA";"2.65562"
"2006-09-01";"AA";"2.7632"
"2006-09-01";"A";"2.90373"
"2006-09-04";"1J";"1.935"
"2006-09-04";"2J";"2.08"
"2006-09-04";"3J";"2.157"
"2006-09-04";"4J";"2.228"
"2006-09-04";"5J";"2.295"
"2006-09-04";"6J";"2.355"
"2006-09-04";"7J";"2.404"
"2006-09-04";"8J";"2.445"
"2006-09-04";"9J";"2.479"
"2006-09-04";"10J0";"2.506"
"2006-09-04";"20J";"2.632"
"2006-09-04";"30J";"2.675"
"2006-09-04";"10J1";"3.824"
"2006-09-04";"E";"2.445"
"2006-09-04";"K";"2.58921"
"2006-09-04";"P";"2.58348"
"2006-09-04";"GK";"2.61381"
"2006-09-04";"IKH";"2.83661"
"2006-09-04";"AAA";"2.6435"
"2006-09-04";"AA";"2.75258"
"2006-09-04";"A";"2.88812"
"2006-09-05";"1J";"1.933"
"2006-09-05";"2J";"2.07"
"2006-09-05";"3J";"2.157"
"2006-09-05";"4J";"2.233"
"2006-09-05";"5J";"2.3"
"2006-09-05";"6J";"2.357"
"2006-09-05";"7J";"2.404"
"2006-09-05";"8J";"2.443"
"2006-09-05";"9J";"2.475"
"2006-09-05";"10J0";"2.502"
"2006-09-05";"20J";"2.633"
"2006-09-05";"30J";"2.677"
"2006-09-05";"10J1";"3.842"
"2006-09-05";"E";"2.443"
"2006-09-05";"K";"2.58594"
"2006-09-05";"P";"2.57706"
"2006-09-05";"GK";"2.60864"
"2006-09-05";"IKH";"2.82721"
"2006-09-05";"AAA";"2.64139"
"2006-09-05";"AA";"2.75051"
"2006-09-05";"A";"2.88702"
"2006-09-06";"1J";"1.952"
"2006-09-06";"2J";"2.1"
"2006-09-06";"3J";"2.182"
"2006-09-06";"4J";"2.252"
"2006-09-06";"5J";"2.314"
"2006-09-06";"6J";"2.368"
"2006-09-06";"7J";"2.413"
"2006-09-06";"8J";"2.451"
"2006-09-06";"9J";"2.483"
"2006-09-06";"10J0";"2.51"
"2006-09-06";"20J";"2.64"
"2006-09-06";"30J";"2.685"
"2006-09-06";"10J1";"3.879"
"2006-09-06";"E";"2.451"
"2006-09-06";"K";"2.57706"
"2006-09-06";"P";"2.58811"
"2006-09-06";"GK";"2.61658"
"2006-09-06";"IKH";"2.85758"
"2006-09-06";"AAA";"2.64818"
"2006-09-06";"AA";"2.75948"
"2006-09-06";"A";"2.89789"
"2006-09-07";"1J";"1.98"
"2006-09-07";"2J";"2.135"
"2006-09-07";"3J";"2.213"
"2006-09-07";"4J";"2.281"
"2006-09-07";"5J";"2.342"
"2006-09-07";"6J";"2.396"
"2006-09-07";"7J";"2.441"
"2006-09-07";"8J";"2.478"
"2006-09-07";"9J";"2.509"
"2006-09-07";"10J0";"2.534"
"2006-09-07";"20J";"2.655"
"2006-09-07";"30J";"2.695"
"2006-09-07";"10J1";"3.898"
"2006-09-07";"E";"2.478"
"2006-09-07";"K";"2.59373"
"2006-09-07";"P";"2.60738"
"2006-09-07";"GK";"2.63835"
"2006-09-07";"IKH";"2.87064"
"2006-09-07";"AAA";"2.66951"
"2006-09-07";"AA";"2.77696"
"2006-09-07";"A";"2.91176"
"2006-09-08";"1J";"1.969"
"2006-09-08";"2J";"2.121"
"2006-09-08";"3J";"2.195"
"2006-09-08";"4J";"2.259"
"2006-09-08";"5J";"2.317"
"2006-09-08";"6J";"2.368"
"2006-09-08";"7J";"2.411"
"2006-09-08";"8J";"2.447"
"2006-09-08";"9J";"2.477"
"2006-09-08";"10J0";"2.502"
"2006-09-08";"20J";"2.62"
"2006-09-08";"30J";"2.659"
"2006-09-08";"10J1";"3.855"
"2006-09-08";"E";"2.447"
"2006-09-08";"K";"2.58741"
"2006-09-08";"P";"2.57694"
"2006-09-08";"GK";"2.60726"
"2006-09-08";"IKH";"2.8414"
"2006-09-08";"AAA";"2.63725"
"2006-09-08";"AA";"2.74843"
"2006-09-08";"A";"2.88736"
"2006-09-11";"1J";"2.008"
"2006-09-11";"2J";"2.167"
"2006-09-11";"3J";"2.228"
"2006-09-11";"4J";"2.28"
"2006-09-11";"5J";"2.33"
"2006-09-11";"6J";"2.378"
"2006-09-11";"7J";"2.42"
"2006-09-11";"8J";"2.456"
"2006-09-11";"9J";"2.487"
"2006-09-11";"10J0";"2.512"
"2006-09-11";"20J";"2.637"
"2006-09-11";"30J";"2.68"
"2006-09-11";"10J1";"3.853"
"2006-09-11";"E";"2.456"
"2006-09-11";"K";"2.60803"
"2006-09-11";"P";"2.59631"
"2006-09-11";"GK";"2.62789"
"2006-09-11";"IKH";"2.87189"
"2006-09-11";"AAA";"2.66372"
"2006-09-11";"AA";"2.76687"
"2006-09-11";"A";"2.89997"
"2006-09-12";"1J";"2.02"
"2006-09-12";"2J";"2.21"
"2006-09-12";"3J";"2.277"
"2006-09-12";"4J";"2.321"
"2006-09-12";"5J";"2.363"
"2006-09-12";"6J";"2.405"
"2006-09-12";"7J";"2.443"
"2006-09-12";"8J";"2.478"
"2006-09-12";"9J";"2.508"
"2006-09-12";"10J0";"2.534"
"2006-09-12";"20J";"2.665"
"2006-09-12";"30J";"2.71"
"2006-09-12";"10J1";"3.886"
"2006-09-12";"E";"2.478"
"2006-09-12";"K";"2.63893"
"2006-09-12";"P";"2.62297"
"2006-09-12";"GK";"2.63788"
"2006-09-12";"IKH";"2.87602"
"2006-09-12";"AAA";"2.68622"
"2006-09-12";"AA";"2.79105"
"2006-09-12";"A";"2.91826"
"2006-09-13";"1J";"2.001"
"2006-09-13";"2J";"2.159"
"2006-09-13";"3J";"2.21"
"2006-09-13";"4J";"2.248"
"2006-09-13";"5J";"2.289"
"2006-09-13";"6J";"2.331"
"2006-09-13";"7J";"2.371"
"2006-09-13";"8J";"2.407"
"2006-09-13";"9J";"2.438"
"2006-09-13";"10J0";"2.465"
"2006-09-13";"20J";"2.599"
"2006-09-13";"30J";"2.646"
"2006-09-13";"10J1";"3.852"
"2006-09-13";"E";"2.407"
"2006-09-13";"K";"2.56642"
"2006-09-13";"P";"2.5516"
"2006-09-13";"GK";"2.57655"
"2006-09-13";"IKH";"2.80271"
"2006-09-13";"AAA";"2.61508"
"2006-09-13";"AA";"2.72415"
"2006-09-13";"A";"2.85355"
"2006-09-14";"1J";"2.008"
"2006-09-14";"2J";"2.169"
"2006-09-14";"3J";"2.225"
"2006-09-14";"4J";"2.266"
"2006-09-14";"5J";"2.306"
"2006-09-14";"6J";"2.346"
"2006-09-14";"7J";"2.384"
"2006-09-14";"8J";"2.417"
"2006-09-14";"9J";"2.447"
"2006-09-14";"10J0";"2.473"
"2006-09-14";"20J";"2.603"
"2006-09-14";"30J";"2.648"
"2006-09-14";"10J1";"3.85"
"2006-09-14";"E";"2.417"
"2006-09-14";"K";"2.5658"
"2006-09-14";"P";"2.55793"
"2006-09-14";"GK";"2.58636"
"2006-09-14";"IKH";"2.80617"
"2006-09-14";"AAA";"2.61848"
"2006-09-14";"AA";"2.72443"
"2006-09-14";"A";"2.8573"
"2006-09-15";"1J";"2.005"
"2006-09-15";"2J";"2.146"
"2006-09-15";"3J";"2.215"
"2006-09-15";"4J";"2.273"
"2006-09-15";"5J";"2.327"
"2006-09-15";"6J";"2.374"
"2006-09-15";"7J";"2.415"
"2006-09-15";"8J";"2.449"
"2006-09-15";"9J";"2.477"
"2006-09-15";"10J0";"2.501"
"2006-09-15";"20J";"2.612"
"2006-09-15";"30J";"2.65"
"2006-09-15";"10J1";"3.867"
"2006-09-15";"E";"2.449"
"2006-09-15";"K";"2.59046"
"2006-09-15";"P";"2.58212"
"2006-09-15";"GK";"2.60913"
"2006-09-15";"IKH";"2.83577"
"2006-09-15";"AAA";"2.6513"
"2006-09-15";"AA";"2.75679"
"2006-09-15";"A";"2.88504"
"2006-09-18";"1J";"2.01"
"2006-09-18";"2J";"2.177"
"2006-09-18";"3J";"2.256"
"2006-09-18";"4J";"2.31"
"2006-09-18";"5J";"2.355"
"2006-09-18";"6J";"2.395"
"2006-09-18";"7J";"2.431"
"2006-09-18";"8J";"2.463"
"2006-09-18";"9J";"2.49"
"2006-09-18";"10J0";"2.514"
"2006-09-18";"20J";"2.632"
"2006-09-18";"30J";"2.673"
"2006-09-18";"10J1";"3.878"
"2006-09-18";"E";"2.463"
"2006-09-18";"K";"2.58555"
"2006-09-18";"P";"2.58264"
"2006-09-18";"GK";"2.61321"
"2006-09-18";"IKH";"2.81673"
"2006-09-18";"AAA";"2.65024"
"2006-09-18";"AA";"2.75699"
"2006-09-18";"A";"2.88356"
"2006-09-19";"1J";"2.02"
"2006-09-19";"2J";"2.185"
"2006-09-19";"3J";"2.263"
"2006-09-19";"4J";"2.319"
"2006-09-19";"5J";"2.366"
"2006-09-19";"6J";"2.407"
"2006-09-19";"7J";"2.442"
"2006-09-19";"8J";"2.471"
"2006-09-19";"9J";"2.495"
"2006-09-19";"10J0";"2.515"
"2006-09-19";"20J";"2.61"
"2006-09-19";"30J";"2.643"
"2006-09-19";"10J1";"3.863"
"2006-09-19";"E";"2.471"
"2006-09-19";"K";"2.58049"
"2006-09-19";"P";"2.57831"
"2006-09-19";"GK";"2.60348"
"2006-09-19";"IKH";"2.82207"
"2006-09-19";"AAA";"2.64709"
"2006-09-19";"AA";"2.74998"
"2006-09-19";"A";"2.8811"
"2006-09-20";"1J";"1.994"
"2006-09-20";"2J";"2.169"
"2006-09-20";"3J";"2.244"
"2006-09-20";"4J";"2.286"
"2006-09-20";"5J";"2.32"
"2006-09-20";"6J";"2.352"
"2006-09-20";"7J";"2.383"
"2006-09-20";"8J";"2.413"
"2006-09-20";"9J";"2.442"
"2006-09-20";"10J0";"2.468"
"2006-09-20";"20J";"2.616"
"2006-09-20";"30J";"2.67"
"2006-09-20";"10J1";"3.83"
"2006-09-20";"E";"2.413"
"2006-09-20";"K";"2.54306"
"2006-09-20";"P";"2.54826"
"2006-09-20";"GK";"2.57485"
"2006-09-20";"IKH";"2.78899"
"2006-09-20";"AAA";"2.61476"
"2006-09-20";"AA";"2.72186"
"2006-09-20";"A";"2.85353"
"2006-09-21";"1J";"1.995"
"2006-09-21";"2J";"2.154"
"2006-09-21";"3J";"2.224"
"2006-09-21";"4J";"2.269"
"2006-09-21";"5J";"2.309"
"2006-09-21";"6J";"2.347"
"2006-09-21";"7J";"2.382"
"2006-09-21";"8J";"2.415"
"2006-09-21";"9J";"2.443"
"2006-09-21";"10J0";"2.469"
"2006-09-21";"20J";"2.6"
"2006-09-21";"30J";"2.646"
"2006-09-21";"10J1";"3.844"
"2006-09-21";"E";"2.415"
"2006-09-21";"K";"2.53813"
"2006-09-21";"P";"2.53813"
"2006-09-21";"GK";"2.5661"
"2006-09-21";"IKH";"2.77861"
"2006-09-21";"AAA";"2.60605"
"2006-09-21";"AA";"2.71103"
"2006-09-21";"A";"2.83845"
"2006-09-22";"1J";"1.978"
"2006-09-22";"2J";"2.137"
"2006-09-22";"3J";"2.207"
"2006-09-22";"4J";"2.248"
"2006-09-22";"5J";"2.282"
"2006-09-22";"6J";"2.315"
"2006-09-22";"7J";"2.347"
"2006-09-22";"8J";"2.378"
"2006-09-22";"9J";"2.407"
"2006-09-22";"10J0";"2.433"
"2006-09-22";"20J";"2.578"
"2006-09-22";"30J";"2.631"
"2006-09-22";"10J1";"3.76"
"2006-09-22";"E";"2.378"
"2006-09-22";"K";"2.49944"
"2006-09-22";"P";"2.50758"
"2006-09-22";"GK";"2.53889"
"2006-09-22";"IKH";"2.76757"
"2006-09-22";"AAA";"2.57295"
"2006-09-22";"AA";"2.67987"
"2006-09-22";"A";"2.8104"
"2006-09-25";"1J";"1.948"
"2006-09-25";"2J";"2.078"
"2006-09-25";"3J";"2.136"
"2006-09-25";"4J";"2.179"
"2006-09-25";"5J";"2.221"
"2006-09-25";"6J";"2.262"
"2006-09-25";"7J";"2.302"
"2006-09-25";"8J";"2.339"
"2006-09-25";"9J";"2.373"
"2006-09-25";"10J0";"2.403"
"2006-09-25";"20J";"2.559"
"2006-09-25";"30J";"2.615"
"2006-09-25";"10J1";"3.738"
"2006-09-25";"E";"2.339"
"2006-09-25";"K";"2.45896"
"2006-09-25";"P";"2.4696"
"2006-09-25";"GK";"2.5014"
"2006-09-25";"IKH";"2.70839"
"2006-09-25";"AAA";"2.54548"
"2006-09-25";"AA";"2.64723"
"2006-09-25";"A";"2.76765"
"2006-09-26";"1J";"1.919"
"2006-09-26";"2J";"2.077"
"2006-09-26";"3J";"2.155"
"2006-09-26";"4J";"2.203"
"2006-09-26";"5J";"2.24"
"2006-09-26";"6J";"2.274"
"2006-09-26";"7J";"2.306"
"2006-09-26";"8J";"2.337"
"2006-09-26";"9J";"2.366"
"2006-09-26";"10J0";"2.392"
"2006-09-26";"20J";"2.55"
"2006-09-26";"30J";"2.61"
"2006-09-26";"10J1";"3.736"
"2006-09-26";"E";"2.337"
"2006-09-26";"K";"2.46531"
"2006-09-26";"P";"2.47209"
"2006-09-26";"GK";"2.50248"
"2006-09-26";"IKH";"2.71789"
"2006-09-26";"AAA";"2.53414"
"2006-09-26";"AA";"2.63896"
"2006-09-26";"A";"2.76299"
"2006-09-27";"1J";"1.948"
"2006-09-27";"2J";"2.098"
"2006-09-27";"3J";"2.171"
"2006-09-27";"4J";"2.216"
"2006-09-27";"5J";"2.25"
"2006-09-27";"6J";"2.281"
"2006-09-27";"7J";"2.31"
"2006-09-27";"8J";"2.337"
"2006-09-27";"9J";"2.364"
"2006-09-27";"10J0";"2.388"
"2006-09-27";"20J";"2.552"
"2006-09-27";"30J";"2.626"
"2006-09-27";"10J1";"3.747"
"2006-09-27";"E";"2.337"
"2006-09-27";"K";"2.46763"
"2006-09-27";"P";"2.47425"
"2006-09-27";"GK";"2.50172"
"2006-09-27";"IKH";"2.71354"
"2006-09-27";"AAA";"2.53033"
"2006-09-27";"AA";"2.63305"
"2006-09-27";"A";"2.75778"
"2006-09-28";"1J";"1.958"
"2006-09-28";"2J";"2.092"
"2006-09-28";"3J";"2.172"
"2006-09-28";"4J";"2.224"
"2006-09-28";"5J";"2.26"
"2006-09-28";"6J";"2.288"
"2006-09-28";"7J";"2.313"
"2006-09-28";"8J";"2.335"
"2006-09-28";"9J";"2.357"
"2006-09-28";"10J0";"2.377"
"2006-09-28";"20J";"2.528"
"2006-09-28";"30J";"2.601"
"2006-09-28";"10J1";"3.745"
"2006-09-28";"E";"2.335"
"2006-09-28";"K";"2.46018"
"2006-09-28";"P";"2.46034"
"2006-09-28";"GK";"2.4918"
"2006-09-28";"IKH";"2.69852"
"2006-09-28";"AAA";"2.52206"
"2006-09-28";"AA";"2.62477"
"2006-09-28";"A";"2.74536"
"2006-09-29";"1J";"1.947"
"2006-09-29";"2J";"2.12"
"2006-09-29";"3J";"2.207"
"2006-09-29";"4J";"2.252"
"2006-09-29";"5J";"2.277"
"2006-09-29";"6J";"2.296"
"2006-09-29";"7J";"2.313"
"2006-09-29";"8J";"2.33"
"2006-09-29";"9J";"2.349"
"2006-09-29";"10J0";"2.369"
"2006-09-29";"20J";"2.551"
"2006-09-29";"30J";"2.649"
"2006-09-29";"10J1";"3.733"
"2006-09-29";"E";"2.33"
"2006-09-29";"K";"2.43668"
"2006-09-29";"P";"2.45063"
"2006-09-29";"GK";"2.48597"
"2006-09-29";"IKH";"2.70324"
"2006-09-29";"AAA";"2.50966"
"2006-09-29";"AA";"2.61746"
"2006-09-29";"A";"2.73979"
"2006-10-02";"1J";"1.965"
"2006-10-02";"2J";"2.132"
"2006-10-02";"3J";"2.213"
"2006-10-02";"4J";"2.258"
"2006-10-02";"5J";"2.29"
"2006-10-02";"6J";"2.318"
"2006-10-02";"7J";"2.345"
"2006-10-02";"8J";"2.371"
"2006-10-02";"9J";"2.398"
"2006-10-02";"10J0";"2.424"
"2006-10-02";"20J";"2.599"
"2006-10-02";"30J";"2.673"
"2006-10-02";"10J1";"3.796"
"2006-10-02";"E";"2.371"
"2006-10-02";"K";"2.50367"
"2006-10-02";"P";"2.51635"
"2006-10-02";"GK";"2.54075"
"2006-10-02";"IKH";"2.75156"
"2006-10-02";"AAA";"2.57357"
"2006-10-02";"AA";"2.68249"
"2006-10-02";"A";"2.80279"
"2006-10-03";"1J";"1.976"
"2006-10-03";"2J";"2.112"
"2006-10-03";"3J";"2.167"
"2006-10-03";"4J";"2.203"
"2006-10-03";"5J";"2.236"
"2006-10-03";"6J";"2.272"
"2006-10-03";"7J";"2.308"
"2006-10-03";"8J";"2.343"
"2006-10-03";"9J";"2.376"
"2006-10-03";"10J0";"2.406"
"2006-10-03";"20J";"2.579"
"2006-10-03";"30J";"2.643"
"2006-10-03";"10J1";"3.751"
"2006-10-03";"E";"2.343"
"2006-10-03";"K";"2.46448"
"2006-10-03";"P";"2.47018"
"2006-10-03";"GK";"2.50134"
"2006-10-03";"IKH";"2.71842"
"2006-10-03";"AAA";"2.53323"
"2006-10-03";"AA";"2.64058"
"2006-10-03";"A";"2.76192"
"2006-10-04";"1J";"1.979"
"2006-10-04";"2J";"2.112"
"2006-10-04";"3J";"2.173"
"2006-10-04";"4J";"2.218"
"2006-10-04";"5J";"2.26"
"2006-10-04";"6J";"2.301"
"2006-10-04";"7J";"2.34"
"2006-10-04";"8J";"2.376"
"2006-10-04";"9J";"2.408"
"2006-10-04";"10J0";"2.437"
"2006-10-04";"20J";"2.586"
"2006-10-04";"30J";"2.639"
"2006-10-04";"10J1";"3.791"
"2006-10-04";"E";"2.376"
"2006-10-04";"K";"2.497"
"2006-10-04";"P";"2.50548"
"2006-10-04";"GK";"2.53521"
"2006-10-04";"IKH";"2.7466"
"2006-10-04";"AAA";"2.56617"
"2006-10-04";"AA";"2.67605"
"2006-10-04";"A";"2.7971"
"2006-10-05";"1J";"1.979"
"2006-10-05";"2J";"2.124"
"2006-10-05";"3J";"2.188"
"2006-10-05";"4J";"2.228"
"2006-10-05";"5J";"2.263"
"2006-10-05";"6J";"2.296"
"2006-10-05";"7J";"2.328"
"2006-10-05";"8J";"2.358"
"2006-10-05";"9J";"2.385"
"2006-10-05";"10J0";"2.41"
"2006-10-05";"20J";"2.548"
"2006-10-05";"30J";"2.598"
"2006-10-05";"10J1";"3.767"
"2006-10-05";"E";"2.358"
"2006-10-05";"K";"2.47106"
"2006-10-05";"P";"2.47825"
"2006-10-05";"GK";"2.50372"
"2006-10-05";"IKH";"2.74337"
"2006-10-05";"AAA";"2.54029"
"2006-10-05";"AA";"2.64497"
"2006-10-05";"A";"2.76966"
"2006-10-06";"1J";"1.974"
"2006-10-06";"2J";"2.107"
"2006-10-06";"3J";"2.164"
"2006-10-06";"4J";"2.199"
"2006-10-06";"5J";"2.229"
"2006-10-06";"6J";"2.258"
"2006-10-06";"7J";"2.287"
"2006-10-06";"8J";"2.314"
"2006-10-06";"9J";"2.339"
"2006-10-06";"10J0";"2.362"
"2006-10-06";"20J";"2.489"
"2006-10-06";"30J";"2.536"
"2006-10-06";"10J1";"3.756"
"2006-10-06";"E";"2.314"
"2006-10-06";"K";"2.43348"
"2006-10-06";"P";"2.43612"
"2006-10-06";"GK";"2.46392"
"2006-10-06";"IKH";"2.69145"
"2006-10-06";"AAA";"2.50219"
"2006-10-06";"AA";"2.60713"
"2006-10-06";"A";"2.73268"
"2006-10-09";"1J";"1.974"
"2006-10-09";"2J";"2.129"
"2006-10-09";"3J";"2.205"
"2006-10-09";"4J";"2.252"
"2006-10-09";"5J";"2.288"
"2006-10-09";"6J";"2.32"
"2006-10-09";"7J";"2.35"
"2006-10-09";"8J";"2.377"
"2006-10-09";"9J";"2.403"
"2006-10-09";"10J0";"2.426"
"2006-10-09";"20J";"2.558"
"2006-10-09";"30J";"2.607"
"2006-10-09";"10J1";"3.814"
"2006-10-09";"E";"2.377"
"2006-10-09";"K";"2.471"
"2006-10-09";"P";"2.48677"
"2006-10-09";"GK";"2.51947"
"2006-10-09";"IKH";"2.74647"
"2006-10-09";"AAA";"2.55087"
"2006-10-09";"AA";"2.65681"
"2006-10-09";"A";"2.77125"
"2006-10-10";"1J";"1.987"
"2006-10-10";"2J";"2.148"
"2006-10-10";"3J";"2.218"
"2006-10-10";"4J";"2.259"
"2006-10-10";"5J";"2.291"
"2006-10-10";"6J";"2.32"
"2006-10-10";"7J";"2.348"
"2006-10-10";"8J";"2.375"
"2006-10-10";"9J";"2.4"
"2006-10-10";"10J0";"2.423"
"2006-10-10";"20J";"2.574"
"2006-10-10";"30J";"2.639"
"2006-10-10";"10J1";"3.848"
"2006-10-10";"E";"2.375"
"2006-10-10";"K";"2.47861"
"2006-10-10";"P";"2.49632"
"2006-10-10";"GK";"2.51744"
"2006-10-10";"IKH";"2.74119"
"2006-10-10";"AAA";"2.5587"
"2006-10-10";"AA";"2.66528"
"2006-10-10";"A";"2.79307"
"2006-10-11";"1J";"1.993"
"2006-10-11";"2J";"2.114"
"2006-10-11";"3J";"2.181"
"2006-10-11";"4J";"2.24"
"2006-10-11";"5J";"2.295"
"2006-10-11";"6J";"2.345"
"2006-10-11";"7J";"2.387"
"2006-10-11";"8J";"2.423"
"2006-10-11";"9J";"2.452"
"2006-10-11";"10J0";"2.477"
"2006-10-11";"20J";"2.594"
"2006-10-11";"30J";"2.634"
"2006-10-11";"10J1";"3.852"
"2006-10-11";"E";"2.423"
"2006-10-11";"K";"2.5166"
"2006-10-11";"P";"2.52015"
